DESTINATION_AIRPORT,MONTH,DAY,ARRIVAL_DELAY
MCI,4,27,127
MCI,4,28,127
MCI,4,29,131
MCI,4,30,129
MCI,5,1,127
MCI,5,2,92
MCI,5,3,118
MCI,5,4,127
MCI,5,5,125
MCI,5,6,130
MCI,5,7,130
MCI,5,8,131
MCI,5,9,88
MCI,5,10,114
MCI,5,11,129
MCI,5,12,133
MCI,5,13,132
MCI,5,14,132
MCI,5,15,128
MCI,5,16,88
MCI,5,17,124
MCI,5,18,131
MCI,5,19,133
MCI,5,20,134
MCI,5,21,133
MCI,5,22,133
MCI,5,23,86
MCI,5,24,92
MCI,5,25,116
MCI,5,26,130
MCI,5,27,127
MCI,5,28,129
MCI,5,29,130
MCI,5,30,94
MCI,5,31,119
MCI,6,1,130
MCI,6,2,134
MCI,6,3,130
MCI,6,4,124
MCI,6,5,130
MCI,6,6,96
MCI,6,7,128
MCI,6,8,129
MCI,6,9,128
MCI,6,10,128
MCI,6,11,133
MCI,6,12,129
MCI,6,13,109
MCI,6,14,125
MCI,6,15,124
MCI,6,16,127
MCI,6,17,129
MCI,6,18,133
MCI,6,19,134
MCI,6,20,109
MCI,6,21,121
MCI,6,22,129
MCI,6,23,127
MCI,6,24,135
MCI,6,25,131
MCI,6,26,133
MCI,6,27,108
MCI,6,28,127
MCI,6,29,131
MCI,6,30,125
MCI,7,1,129
MCI,7,2,125
MCI,7,3,116
MCI,7,4,89
MCI,7,5,120
MCI,7,6,112
MCI,7,7,123
MCI,7,8,126
MCI,7,9,126
MCI,7,10,127
MCI,7,11,102
MCI,7,12,125
MCI,7,13,121
MCI,7,14,124
MCI,7,15,125
MCI,7,16,127
MCI,7,17,128
MCI,7,18,103
MCI,7,19,126
MCI,7,20,125
MCI,7,21,124
MCI,7,22,130
MCI,7,23,128
MCI,7,24,128
MCI,7,25,105
MCI,7,26,124
MCI,7,27,127
MCI,7,28,126
MCI,7,29,127
MCI,7,30,128
MCI,7,31,126
MCI,8,1,104
MCI,8,2,121
MCI,8,3,126
MCI,8,4,124
MCI,8,5,129
MCI,8,6,129
MCI,8,7,129
MCI,8,8,101
MCI,8,9,118
MCI,8,10,122
MCI,8,11,119
MCI,8,12,122
MCI,8,13,123
MCI,8,14,123
MCI,8,15,81
MCI,8,16,118
MCI,8,17,119
MCI,8,18,121
MCI,8,19,120
MCI,8,20,121
MCI,8,21,123
MCI,8,22,84
MCI,8,23,119
MCI,8,24,121
MCI,8,25,123
MCI,8,26,120
MCI,8,27,125
MCI,8,28,123
MCI,8,29,84
MCI,8,30,117
MCI,8,31,120
MCI,9,1,121
MCI,9,2,121
MCI,9,3,125
MCI,9,4,119
MCI,9,5,73
MCI,9,6,89
MCI,9,7,110
MCI,9,8,119
MCI,9,9,117
MCI,9,10,117
MCI,9,11,119
MCI,9,12,74
MCI,9,13,122
MCI,9,14,120
MCI,9,15,116
MCI,9,16,118
MCI,9,17,124
MCI,9,18,122
MCI,9,19,75
MCI,9,20,120
MCI,9,21,119
MCI,9,22,116
MCI,9,23,120
MCI,9,24,121
MCI,9,25,119
MCI,9,26,79
MCI,9,27,121
MCI,9,28,119
MCI,9,29,113
MCI,9,30,117
MCI,11,1,116
MCI,11,2,122
MCI,11,3,119
MCI,11,4,119
MCI,11,5,123
MCI,11,6,126
MCI,11,7,88
MCI,11,8,119
MCI,11,9,125
MCI,11,10,121
MCI,11,11,121
MCI,11,12,125
MCI,11,13,125
MCI,11,14,87
MCI,11,15,118
MCI,11,16,124
MCI,11,17,116
MCI,11,18,120
MCI,11,19,125
MCI,11,20,126
MCI,11,21,76
MCI,11,22,110
MCI,11,23,113
MCI,11,24,131
MCI,11,25,134
MCI,11,26,76
MCI,11,27,95
MCI,11,28,122
MCI,11,29,137
MCI,11,30,129
MCI,12,1,120
MCI,12,2,118
MCI,12,3,122
MCI,12,4,120
MCI,12,5,85
MCI,12,6,110
MCI,12,7,116
MCI,12,8,117
MCI,12,9,119
MCI,12,10,121
MCI,12,11,121
MCI,12,12,83
MCI,12,13,110
MCI,12,14,115
MCI,12,15,114
MCI,12,16,120
MCI,12,17,120
MCI,12,18,117
MCI,12,19,87
MCI,12,20,103
MCI,12,21,110
MCI,12,22,108
MCI,12,23,115
MCI,12,24,90
MCI,12,25,85
MCI,12,26,105
MCI,12,27,100
MCI,12,28,93
MCI,12,29,105
MCI,12,30,113
MCI,12,31,82
MDW,1,1,180
MDW,1,2,237
MDW,1,3,228
MDW,1,4,235
MDW,1,5,231
MDW,1,6,224
MDW,1,7,217
MDW,1,8,128
MDW,1,9,219
MDW,1,10,171
MDW,1,11,179
MDW,1,12,220
MDW,1,13,221
MDW,1,14,223
MDW,1,15,227
MDW,1,16,228
MDW,1,17,171
MDW,1,18,180
MDW,1,19,232
MDW,1,20,223
MDW,1,21,228
MDW,1,22,227
MDW,1,23,229
MDW,1,24,167
MDW,1,25,188
MDW,1,26,217
MDW,1,27,203
MDW,1,28,225
MDW,1,29,230
MDW,1,30,230
MDW,1,31,155
MDW,2,1,3
MDW,2,2,140
MDW,2,3,222
MDW,2,4,228
MDW,2,5,232
MDW,2,6,226
MDW,2,7,170
MDW,2,8,191
MDW,2,9,219
MDW,2,10,228
MDW,2,11,234
MDW,2,12,232
MDW,2,13,230
MDW,2,14,173
MDW,2,15,163
MDW,2,16,214
MDW,2,17,210
MDW,2,18,227
MDW,2,19,229
MDW,2,20,226
MDW,2,21,156
MDW,2,22,182
MDW,2,23,226
MDW,2,24,223
MDW,2,25,212
MDW,2,26,184
MDW,2,27,228
MDW,2,28,175
MDW,3,1,167
MDW,3,2,218
MDW,3,3,188
MDW,3,4,221
MDW,3,5,190
MDW,3,6,227
MDW,3,7,215
MDW,3,8,236
MDW,3,9,250
MDW,3,10,215
MDW,3,11,245
MDW,3,12,252
MDW,3,13,253
MDW,3,14,224
MDW,3,15,238
MDW,3,16,253
MDW,3,17,248
MDW,3,18,249
MDW,3,19,247
MDW,3,20,241
MDW,3,21,220
MDW,3,22,232
MDW,3,23,123
MDW,3,24,243
MDW,3,25,249
MDW,3,26,247
MDW,3,27,248
MDW,3,28,224
MDW,3,29,238
MDW,3,30,253
MDW,3,31,252
MDW,4,1,251
MDW,4,2,251
MDW,4,3,251
MDW,4,4,222
MDW,4,5,235
MDW,4,6,251
MDW,4,7,249
MDW,4,8,242
MDW,4,9,204
MDW,4,10,256
MDW,4,11,199
MDW,4,12,242
MDW,4,13,260
MDW,4,14,259
MDW,4,15,258
MDW,4,16,260
MDW,4,17,256
MDW,4,18,194
MDW,4,19,242
MDW,4,20,255
MDW,4,21,257
MDW,4,22,258
MDW,4,23,259
MDW,4,24,258
MDW,4,25,196
MDW,4,26,242
MDW,4,27,257
MDW,4,28,257
MDW,4,29,257
MDW,4,30,258
MDW,5,1,258
MDW,5,2,198
MDW,5,3,241
MDW,5,4,259
MDW,5,5,254
MDW,5,6,198
MDW,5,7,260
MDW,5,8,255
MDW,5,9,196
MDW,5,10,239
MDW,5,11,260
MDW,5,12,260
MDW,5,13,257
MDW,5,14,260
MDW,5,15,260
MDW,5,16,199
MDW,5,17,242
MDW,5,18,256
MDW,5,19,258
MDW,5,20,260
MDW,5,21,259
MDW,5,22,260
MDW,5,23,189
MDW,5,24,208
MDW,5,25,238
MDW,5,26,247
MDW,5,27,255
MDW,5,28,260
MDW,5,29,248
MDW,5,30,199
MDW,5,31,238
MDW,6,1,247
MDW,6,2,257
MDW,6,3,259
MDW,6,4,259
MDW,6,5,261
MDW,6,6,194
MDW,6,7,257
MDW,6,8,236
MDW,6,9,271
MDW,6,10,253
MDW,6,11,239
MDW,6,12,273
MDW,6,13,226
MDW,6,14,263
MDW,6,15,225
MDW,6,16,274
MDW,6,17,275
MDW,6,18,278
MDW,6,19,277
MDW,6,20,233
MDW,6,21,254
MDW,6,22,227
MDW,6,23,272
MDW,6,24,277
MDW,6,25,276
MDW,6,26,277
MDW,6,27,238
MDW,6,28,263
MDW,6,29,276
MDW,6,30,273
MDW,7,1,278
MDW,7,2,279
MDW,7,3,263
MDW,7,4,179
MDW,7,5,266
MDW,7,6,271
MDW,7,7,277
MDW,7,8,278
MDW,7,9,279
MDW,7,10,280
MDW,7,11,238
MDW,7,12,267
MDW,7,13,238
MDW,7,14,249
MDW,7,15,278
MDW,7,16,265
MDW,7,17,276
MDW,7,18,235
MDW,7,19,264
MDW,7,20,276
MDW,7,21,277
MDW,7,22,279
MDW,7,23,279
MDW,7,24,280
MDW,7,25,238
MDW,7,26,266
MDW,7,27,279
MDW,7,28,276
MDW,7,29,279
MDW,7,30,278
MDW,7,31,279
MDW,8,1,236
MDW,8,2,254
MDW,8,3,277
MDW,8,4,278
MDW,8,5,279
MDW,8,6,279
MDW,8,7,280
MDW,8,8,235
MDW,8,9,245
MDW,8,10,241
MDW,8,11,260
MDW,8,12,261
MDW,8,13,261
MDW,8,14,252
MDW,8,15,201
MDW,8,16,239
MDW,8,17,258
MDW,8,18,253
MDW,8,19,260
MDW,8,20,258
MDW,8,21,262
MDW,8,22,207
MDW,8,23,245
MDW,8,24,260
MDW,8,25,262
MDW,8,26,261
MDW,8,27,261
MDW,8,28,259
MDW,8,29,207
MDW,8,30,241
MDW,8,31,261
MDW,9,1,258
MDW,9,2,258
MDW,9,3,259
MDW,9,4,255
MDW,9,5,180
MDW,9,6,196
MDW,9,7,232
MDW,9,8,246
MDW,9,9,256
MDW,9,10,250
MDW,9,11,252
MDW,9,12,204
MDW,9,13,242
MDW,9,14,255
MDW,9,15,256
MDW,9,16,255
MDW,9,17,254
MDW,9,18,251
MDW,9,19,207
MDW,9,20,241
MDW,9,21,257
MDW,9,22,256
MDW,9,23,256
MDW,9,24,256
MDW,9,25,252
MDW,9,26,206
MDW,9,27,240
MDW,9,28,256
MDW,9,29,254
MDW,9,30,254
MDW,11,1,222
MDW,11,2,239
MDW,11,3,236
MDW,11,4,221
MDW,11,5,236
MDW,11,6,235
MDW,11,7,199
MDW,11,8,223
MDW,11,9,239
MDW,11,10,236
MDW,11,11,222
MDW,11,12,237
MDW,11,13,235
MDW,11,14,196
MDW,11,15,223
MDW,11,16,239
MDW,11,17,234
MDW,11,18,237
MDW,11,19,236
MDW,11,20,237
MDW,11,21,74
MDW,11,22,221
MDW,11,23,237
MDW,11,24,259
MDW,11,25,263
MDW,11,26,136
MDW,11,27,180
MDW,11,28,242
MDW,11,29,274
MDW,11,30,262
MDW,12,1,239
MDW,12,2,227
MDW,12,3,239
MDW,12,4,232
MDW,12,5,180
MDW,12,6,218
MDW,12,7,183
MDW,12,8,232
MDW,12,9,232
MDW,12,10,232
MDW,12,11,230
MDW,12,12,140
MDW,12,13,218
MDW,12,14,235
MDW,12,15,236
MDW,12,16,239
MDW,12,17,240
MDW,12,18,240
MDW,12,19,204
MDW,12,20,221
MDW,12,21,238
MDW,12,22,237
MDW,12,23,259
MDW,12,24,194
MDW,12,25,185
MDW,12,26,243
MDW,12,27,260
MDW,12,28,51
MDW,12,29,226
MDW,12,30,222
MDW,12,31,184
MIA,1,1,220
MIA,1,2,234
MIA,1,3,232
MIA,1,4,233
MIA,1,5,223
MIA,1,6,208
MIA,1,7,210
MIA,1,8,213
MIA,1,9,213
MIA,1,10,213
MIA,1,11,215
MIA,1,12,210
MIA,1,13,198
MIA,1,14,203
MIA,1,15,212
MIA,1,16,215
MIA,1,17,215
MIA,1,18,209
MIA,1,19,217
MIA,1,20,206
MIA,1,21,207
MIA,1,22,214
MIA,1,23,214
MIA,1,24,214
MIA,1,25,216
MIA,1,26,198
MIA,1,27,146
MIA,1,28,189
MIA,1,29,212
MIA,1,30,215
MIA,1,31,214
MIA,2,1,196
MIA,2,2,174
MIA,2,3,202
MIA,2,4,207
MIA,2,5,199
MIA,2,6,215
MIA,2,7,215
MIA,2,8,216
MIA,2,9,196
MIA,2,10,206
MIA,2,11,208
MIA,2,12,213
MIA,2,13,218
MIA,2,14,212
MIA,2,15,193
MIA,2,16,211
MIA,2,17,199
MIA,2,18,207
MIA,2,19,216
MIA,2,20,218
MIA,2,21,204
MIA,2,22,208
MIA,2,23,214
MIA,2,24,208
MIA,2,25,201
MIA,2,26,208
MIA,2,27,217
MIA,2,28,208
MIA,3,1,197
MIA,3,2,210
MIA,3,3,206
MIA,3,4,206
MIA,3,5,167
MIA,3,6,208
MIA,3,7,222
MIA,3,8,221
MIA,3,9,216
MIA,3,10,213
MIA,3,11,213
MIA,3,12,217
MIA,3,13,217
MIA,3,14,229
MIA,3,15,220
MIA,3,16,218
MIA,3,17,212
MIA,3,18,213
MIA,3,19,217
MIA,3,20,212
MIA,3,21,228
MIA,3,22,220
MIA,3,23,217
MIA,3,24,213
MIA,3,25,212
MIA,3,26,218
MIA,3,27,217
MIA,3,28,227
MIA,3,29,217
MIA,3,30,220
MIA,3,31,214
MIA,4,1,211
MIA,4,2,218
MIA,4,3,218
MIA,4,4,222
MIA,4,5,220
MIA,4,6,219
MIA,4,7,211
MIA,4,8,207
MIA,4,9,215
MIA,4,10,216
MIA,4,11,215
MIA,4,12,217
MIA,4,13,213
MIA,4,14,208
MIA,4,15,208
MIA,4,16,216
MIA,4,17,217
MIA,4,18,218
MIA,4,19,216
MIA,4,20,211
MIA,4,21,206
MIA,4,22,209
MIA,4,23,215
MIA,4,24,214
MIA,4,25,219
MIA,4,26,216
MIA,4,27,215
MIA,4,28,208
MIA,4,29,208
MIA,4,30,216
MIA,5,1,215
MIA,5,2,216
MIA,5,3,214
MIA,5,4,215
MIA,5,5,205
MIA,5,6,208
MIA,5,7,203
MIA,5,8,207
MIA,5,9,201
MIA,5,10,197
MIA,5,11,202
MIA,5,12,196
MIA,5,13,201
MIA,5,14,206
MIA,5,15,207
MIA,5,16,204
MIA,5,17,203
MIA,5,18,206
MIA,5,19,197
MIA,5,20,200
MIA,5,21,205
MIA,5,22,204
MIA,5,23,201
MIA,5,24,191
MIA,5,25,197
MIA,5,26,195
MIA,5,27,199
MIA,5,28,205
MIA,5,29,205
MIA,5,30,203
MIA,5,31,198
MIA,6,1,203
MIA,6,2,195
MIA,6,3,198
MIA,6,4,205
MIA,6,5,210
MIA,6,6,205
MIA,6,7,209
MIA,6,8,209
MIA,6,9,188
MIA,6,10,198
MIA,6,11,206
MIA,6,12,210
MIA,6,13,202
MIA,6,14,208
MIA,6,15,203
MIA,6,16,198
MIA,6,17,198
MIA,6,18,202
MIA,6,19,209
MIA,6,20,204
MIA,6,21,209
MIA,6,22,207
MIA,6,23,196
MIA,6,24,197
MIA,6,25,207
MIA,6,26,208
MIA,6,27,202
MIA,6,28,210
MIA,6,29,200
MIA,6,30,196
MIA,7,1,201
MIA,7,2,209
MIA,7,3,196
MIA,7,4,194
MIA,7,5,209
MIA,7,6,209
MIA,7,7,200
MIA,7,8,201
MIA,7,9,209
MIA,7,10,211
MIA,7,11,205
MIA,7,12,210
MIA,7,13,210
MIA,7,14,199
MIA,7,15,187
MIA,7,16,209
MIA,7,17,209
MIA,7,18,203
MIA,7,19,209
MIA,7,20,208
MIA,7,21,193
MIA,7,22,200
MIA,7,23,206
MIA,7,24,207
MIA,7,25,192
MIA,7,26,209
MIA,7,27,208
MIA,7,28,200
MIA,7,29,201
MIA,7,30,205
MIA,7,31,185
MIA,8,1,198
MIA,8,2,209
MIA,8,3,208
MIA,8,4,198
MIA,8,5,202
MIA,8,6,204
MIA,8,7,206
MIA,8,8,201
MIA,8,9,207
MIA,8,10,188
MIA,8,11,198
MIA,8,12,201
MIA,8,13,207
MIA,8,14,211
MIA,8,15,194
MIA,8,16,207
MIA,8,17,209
MIA,8,18,193
MIA,8,19,195
MIA,8,20,198
MIA,8,21,202
MIA,8,22,200
MIA,8,23,201
MIA,8,24,200
MIA,8,25,195
MIA,8,26,192
MIA,8,27,201
MIA,8,28,203
MIA,8,29,197
MIA,8,30,197
MIA,8,31,203
MIA,9,1,194
MIA,9,2,195
MIA,9,3,202
MIA,9,4,200
MIA,9,5,184
MIA,9,6,186
MIA,9,7,197
MIA,9,8,196
MIA,9,9,174
MIA,9,10,175
MIA,9,11,188
MIA,9,12,184
MIA,9,13,190
MIA,9,14,186
MIA,9,15,169
MIA,9,16,178
MIA,9,17,188
MIA,9,18,188
MIA,9,19,187
MIA,9,20,183
MIA,9,21,182
MIA,9,22,168
MIA,9,23,176
MIA,9,24,187
MIA,9,25,192
MIA,9,26,188
MIA,9,27,192
MIA,9,28,194
MIA,9,29,170
MIA,9,30,182
MIA,11,1,203
MIA,11,2,205
MIA,11,3,182
MIA,11,4,187
MIA,11,5,198
MIA,11,6,205
MIA,11,7,193
MIA,11,8,205
MIA,11,9,195
MIA,11,10,186
MIA,11,11,190
MIA,11,12,201
MIA,11,13,206
MIA,11,14,192
MIA,11,15,205
MIA,11,16,205
MIA,11,17,187
MIA,11,18,191
MIA,11,19,199
MIA,11,20,203
MIA,11,21,189
MIA,11,22,198
MIA,11,23,197
MIA,11,24,186
MIA,11,25,194
MIA,11,26,164
MIA,11,27,190
MIA,11,28,201
MIA,11,29,212
MIA,11,30,204
MIA,12,1,197
MIA,12,2,202
MIA,12,3,199
MIA,12,4,210
MIA,12,5,206
MIA,12,6,211
MIA,12,7,212
MIA,12,8,202
MIA,12,9,203
MIA,12,10,211
MIA,12,11,211
MIA,12,12,205
MIA,12,13,211
MIA,12,14,212
MIA,12,15,202
MIA,12,16,205
MIA,12,17,218
MIA,12,18,220
MIA,12,19,220
MIA,12,20,220
MIA,12,21,223
MIA,12,22,218
MIA,12,23,222
MIA,12,24,212
MIA,12,25,209
MIA,12,26,217
MIA,12,27,223
MIA,12,28,212
MIA,12,29,211
MIA,12,30,222
MIA,12,31,212
MSP,1,1,211
MSP,1,2,303
MSP,1,3,290
MSP,1,4,301
MSP,1,5,299
MSP,1,6,283
MSP,1,7,285
MSP,1,8,294
MSP,1,9,294
MSP,1,10,213
MSP,1,11,272
MSP,1,12,307
MSP,1,13,290
MSP,1,14,302
MSP,1,15,312
MSP,1,16,315
MSP,1,17,217
MSP,1,18,251
MSP,1,19,307
MSP,1,20,300
MSP,1,21,302
MSP,1,22,312
MSP,1,23,315
MSP,1,24,219
MSP,1,25,279
MSP,1,26,302
MSP,1,27,268
MSP,1,28,299
MSP,1,29,312
MSP,1,30,315
MSP,1,31,214
MSP,2,1,221
MSP,2,2,290
MSP,2,3,289
MSP,2,4,303
MSP,2,5,318
MSP,2,6,323
MSP,2,7,228
MSP,2,8,283
MSP,2,9,307
MSP,2,10,296
MSP,2,11,315
MSP,2,12,326
MSP,2,13,316
MSP,2,14,215
MSP,2,15,231
MSP,2,16,305
MSP,2,17,300
MSP,2,18,308
MSP,2,19,314
MSP,2,20,312
MSP,2,21,213
MSP,2,22,273
MSP,2,23,307
MSP,2,24,305
MSP,2,25,302
MSP,2,26,311
MSP,2,27,307
MSP,2,28,213
MSP,3,1,268
MSP,3,2,328
MSP,3,3,319
MSP,3,4,321
MSP,3,5,310
MSP,3,6,325
MSP,3,7,262
MSP,3,8,306
MSP,3,9,335
MSP,3,10,328
MSP,3,11,328
MSP,3,12,335
MSP,3,13,336
MSP,3,14,267
MSP,3,15,306
MSP,3,16,337
MSP,3,17,334
MSP,3,18,334
MSP,3,19,338
MSP,3,20,333
MSP,3,21,267
MSP,3,22,309
MSP,3,23,329
MSP,3,24,333
MSP,3,25,334
MSP,3,26,334
MSP,3,27,336
MSP,3,28,267
MSP,3,29,304
MSP,3,30,335
MSP,3,31,331
MSP,4,1,315
MSP,4,2,338
MSP,4,3,325
MSP,4,4,237
MSP,4,5,272
MSP,4,6,343
MSP,4,7,348
MSP,4,8,352
MSP,4,9,351
MSP,4,10,355
MSP,4,11,259
MSP,4,12,319
MSP,4,13,357
MSP,4,14,355
MSP,4,15,352
MSP,4,16,356
MSP,4,17,355
MSP,4,18,260
MSP,4,19,319
MSP,4,20,353
MSP,4,21,355
MSP,4,22,354
MSP,4,23,356
MSP,4,24,358
MSP,4,25,261
MSP,4,26,322
MSP,4,27,358
MSP,4,28,354
MSP,4,29,352
MSP,4,30,361
MSP,5,1,357
MSP,5,2,259
MSP,5,3,332
MSP,5,4,359
MSP,5,5,351
MSP,5,6,350
MSP,5,7,358
MSP,5,8,361
MSP,5,9,249
MSP,5,10,313
MSP,5,11,359
MSP,5,12,353
MSP,5,13,354
MSP,5,14,362
MSP,5,15,363
MSP,5,16,264
MSP,5,17,342
MSP,5,18,374
MSP,5,19,360
MSP,5,20,363
MSP,5,21,369
MSP,5,22,372
MSP,5,23,244
MSP,5,24,257
MSP,5,25,335
MSP,5,26,357
MSP,5,27,358
MSP,5,28,371
MSP,5,29,372
MSP,5,30,265
MSP,5,31,334
MSP,6,1,371
MSP,6,2,356
MSP,6,3,363
MSP,6,4,395
MSP,6,5,398
MSP,6,6,303
MSP,6,7,387
MSP,6,8,395
MSP,6,9,389
MSP,6,10,391
MSP,6,11,394
MSP,6,12,399
MSP,6,13,309
MSP,6,14,381
MSP,6,15,390
MSP,6,16,384
MSP,6,17,381
MSP,6,18,397
MSP,6,19,399
MSP,6,20,304
MSP,6,21,380
MSP,6,22,380
MSP,6,23,392
MSP,6,24,395
MSP,6,25,398
MSP,6,26,400
MSP,6,27,313
MSP,6,28,366
MSP,6,29,387
MSP,6,30,336
MSP,7,1,382
MSP,7,2,401
MSP,7,3,285
MSP,7,4,273
MSP,7,5,382
MSP,7,6,395
MSP,7,7,388
MSP,7,8,388
MSP,7,9,398
MSP,7,10,399
MSP,7,11,313
MSP,7,12,378
MSP,7,13,396
MSP,7,14,387
MSP,7,15,384
MSP,7,16,402
MSP,7,17,400
MSP,7,18,317
MSP,7,19,387
MSP,7,20,403
MSP,7,21,390
MSP,7,22,391
MSP,7,23,404
MSP,7,24,400
MSP,7,25,315
MSP,7,26,385
MSP,7,27,399
MSP,7,28,392
MSP,7,29,391
MSP,7,30,403
MSP,7,31,402
MSP,8,1,318
MSP,8,2,384
MSP,8,3,400
MSP,8,4,396
MSP,8,5,394
MSP,8,6,406
MSP,8,7,402
MSP,8,8,317
MSP,8,9,388
MSP,8,10,398
MSP,8,11,394
MSP,8,12,391
MSP,8,13,403
MSP,8,14,401
MSP,8,15,315
MSP,8,16,386
MSP,8,17,401
MSP,8,18,377
MSP,8,19,381
MSP,8,20,384
MSP,8,21,383
MSP,8,22,284
MSP,8,23,354
MSP,8,24,387
MSP,8,25,376
MSP,8,26,381
MSP,8,27,387
MSP,8,28,386
MSP,8,29,270
MSP,8,30,335
MSP,8,31,384
MSP,9,1,362
MSP,9,2,360
MSP,9,3,365
MSP,9,4,366
MSP,9,5,230
MSP,9,6,263
MSP,9,7,315
MSP,9,8,319
MSP,9,9,332
MSP,9,10,342
MSP,9,11,342
MSP,9,12,241
MSP,9,13,346
MSP,9,14,368
MSP,9,15,361
MSP,9,16,359
MSP,9,17,368
MSP,9,18,368
MSP,9,19,261
MSP,9,20,346
MSP,9,21,370
MSP,9,22,360
MSP,9,23,354
MSP,9,24,368
MSP,9,25,367
MSP,9,26,263
MSP,9,27,351
MSP,9,28,365
MSP,9,29,369
MSP,9,30,362
MSP,11,1,322
MSP,11,2,351
MSP,11,3,343
MSP,11,4,340
MSP,11,5,355
MSP,11,6,355
MSP,11,7,248
MSP,11,8,330
MSP,11,9,354
MSP,11,10,354
MSP,11,11,347
MSP,11,12,362
MSP,11,13,358
MSP,11,14,251
MSP,11,15,335
MSP,11,16,357
MSP,11,17,356
MSP,11,18,348
MSP,11,19,362
MSP,11,20,358
MSP,11,21,243
MSP,11,22,289
MSP,11,23,284
MSP,11,24,329
MSP,11,25,352
MSP,11,26,187
MSP,11,27,214
MSP,11,28,353
MSP,11,29,372
MSP,11,30,356
MSP,12,1,347
MSP,12,2,339
MSP,12,3,350
MSP,12,4,348
MSP,12,5,236
MSP,12,6,317
MSP,12,7,344
MSP,12,8,337
MSP,12,9,339
MSP,12,10,351
MSP,12,11,350
MSP,12,12,233
MSP,12,13,313
MSP,12,14,342
MSP,12,15,335
MSP,12,16,341
MSP,12,17,344
MSP,12,18,342
MSP,12,19,308
MSP,12,20,322
MSP,12,21,316
MSP,12,22,315
MSP,12,23,310
MSP,12,24,242
MSP,12,25,207
MSP,12,26,302
MSP,12,27,309
MSP,12,28,294
MSP,12,29,307
MSP,12,30,318
MSP,12,31,242
OAJ,1,1,2
OAJ,1,2,4
OAJ,1,3,3
OAJ,1,4,4
OAJ,1,5,4
OAJ,1,6,4
OAJ,1,7,4
OAJ,1,8,3
OAJ,1,9,4
OAJ,1,10,2
OAJ,1,11,4
OAJ,1,12,4
OAJ,1,13,4
OAJ,1,14,4
OAJ,1,15,4
OAJ,1,16,4
OAJ,1,17,2
OAJ,1,18,3
OAJ,1,19,4
OAJ,1,20,4
OAJ,1,21,4
OAJ,1,22,4
OAJ,1,23,4
OAJ,1,24,2
OAJ,1,25,4
OAJ,1,26,4
OAJ,1,27,4
OAJ,1,28,4
OAJ,1,29,4
OAJ,1,30,4
OAJ,1,31,2
OAJ,2,1,3
OAJ,2,2,4
OAJ,2,3,4
OAJ,2,4,4
OAJ,2,5,4
OAJ,2,6,4
OAJ,2,7,2
OAJ,2,8,4
OAJ,2,9,4
OAJ,2,10,4
OAJ,2,11,4
OAJ,2,12,4
OAJ,2,13,4
OAJ,2,14,2
OAJ,2,15,3
OAJ,2,16,3
OAJ,2,17,4
OAJ,2,18,4
OAJ,2,19,4
OAJ,2,20,4
OAJ,2,21,2
OAJ,2,22,4
OAJ,2,23,4
OAJ,2,24,0
OAJ,2,25,3
OAJ,2,26,4
OAJ,2,27,4
OAJ,2,28,2
OAJ,3,1,4
OAJ,3,2,3
OAJ,3,3,3
OAJ,3,4,3
OAJ,3,5,3
OAJ,3,6,3
OAJ,3,7,3
OAJ,3,8,3
OAJ,3,9,3
OAJ,3,10,3
OAJ,3,11,3
OAJ,3,12,3
OAJ,3,13,3
OAJ,3,14,3
OAJ,3,15,3
OAJ,3,16,3
OAJ,3,17,3
OAJ,3,18,3
OAJ,3,19,3
OAJ,3,20,3
OAJ,3,21,3
OAJ,3,22,3
OAJ,3,23,3
OAJ,3,24,3
OAJ,3,25,3
OAJ,3,26,3
OAJ,3,27,3
OAJ,3,28,3
OAJ,3,29,3
OAJ,3,30,3
OAJ,3,31,3
OAJ,4,1,3
OAJ,4,2,3
OAJ,4,3,3
OAJ,4,4,3
OAJ,4,5,2
OAJ,4,6,3
OAJ,4,7,3
OAJ,4,8,3
OAJ,4,9,4
OAJ,4,10,4
OAJ,4,11,3
OAJ,4,12,4
OAJ,4,13,4
OAJ,4,14,3
OAJ,4,15,3
OAJ,4,16,4
OAJ,4,17,4
OAJ,4,18,3
OAJ,4,19,4
OAJ,4,20,4
OAJ,4,21,3
OAJ,4,22,3
OAJ,4,23,4
OAJ,4,24,4
OAJ,4,25,3
OAJ,4,26,4
OAJ,4,27,4
OAJ,4,28,3
OAJ,4,29,3
OAJ,4,30,4
OAJ,5,1,4
OAJ,5,2,3
OAJ,5,3,3
OAJ,5,4,4
OAJ,5,5,3
OAJ,5,6,3
OAJ,5,7,4
OAJ,5,8,4
OAJ,5,9,3
OAJ,5,10,3
OAJ,5,11,4
OAJ,5,12,3
OAJ,5,13,3
OAJ,5,14,4
OAJ,5,15,4
OAJ,5,16,3
OAJ,5,17,3
OAJ,5,18,4
OAJ,5,19,3
OAJ,5,20,3
OAJ,5,21,4
OAJ,5,22,4
OAJ,5,23,3
OAJ,5,24,3
OAJ,5,25,3
OAJ,5,26,3
OAJ,5,27,3
OAJ,5,28,4
OAJ,5,29,4
OAJ,5,30,3
OAJ,5,31,3
OAJ,6,1,4
OAJ,6,2,3
OAJ,6,3,3
OAJ,6,4,4
OAJ,6,5,4
OAJ,6,6,3
OAJ,6,7,3
OAJ,6,8,4
OAJ,6,9,3
